record_id,timestamp,client_id,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,entropy,signature_known,attack_type,is_zero_day,label_malicious,poisoned_flag,poison_type,model_update_delta,gradient_stat,anomaly_score,feature_1,feature_2,feature_3,seen_in_train
rec_01235,2025-02-19 02:09:21,client_059,183.57.108.215,205.133.188.134,42159,8080,TCP,4746,5.9346,1,benign,0,0,0,,8.8465,9.2254,1.6867,1.537797,8.360403,1.529239,1
rec_02253,2025-08-01 12:07:42,client_039,242.220.71.201,67.237.150.102,49874,80,TCP,3151,5.6071,1,benign,0,0,0,,3.8728,3.6833,1.3785,1.137415,8.115824,1.309968,1
rec_00436,2025-04-27 21:39:09,client_082,24.102.34.168,71.200.50.199,42415,3306,TCP,1417,5.3999,0,benign,0,0,0,,9.8305,8.0158,1.4022,0.816744,7.182436,1.167038,1
rec_00366,2025-03-26 16:02:40,client_030,23.57.235.209,250.31.78.221,57687,5000,ICMP,957,2.9361,0,benign,0,0,0,,3.38,2.2476,1.2898,0.479086,7.239155,1.322173,1
rec_02255,2025-01-21 18:24:51,client_046,71.46.47.79,48.18.128.77,21786,3306,TCP,213,4.7783,1,benign,0,0,0,,3.2207,4.3354,0.3268,0.516077,5.278056,0.377653,1
rec_00277,2025-09-04 10:38:24,client_024,135.26.96.12,218.88.24.40,23928,53,TCP,4895,5.8459,1,benign,0,0,0,,3.8079,2.792,1.7519,1.547577,7.970255,1.850373,1
rec_02543,2025-03-10 19:59:08,client_051,152.187.167.26,182.147.58.36,9626,443,TCP,231,4.9472,1,benign,0,0,0,,2.4447,2.4965,0.3337,0.517447,5.7468,0.219031,1
rec_02979,2025-09-15 22:14:59,client_076,53.91.81.104,202.76.209.237,6042,8080,TCP,159,5.0998,1,benign,0,0,0,,3.6837,2.9259,0.5784,0.543924,4.989361,0.484784,1
rec_03641,2025-07-04 01:24:37,client_056,232.154.160.236,214.121.156.238,37510,53,TCP,229,3.4628,0,benign,0,0,0,,7.347,7.8789,0.9261,0.403672,5.374968,0.991934,1
rec_00408,2025-03-20 04:12:30,client_050,84.15.244.132,14.154.221.113,4145,3306,ICMP,841,1.9372,0,benign,0,0,0,,10.1524,10.4375,0.9359,0.378626,6.935971,0.859308,1
rec_01617,2025-04-09 16:39:31,client_060,133.203.233.220,149.150.9.162,34288,80,ICMP,735,1.7292,1,benign,0,0,0,,8.469,8.0786,0.1612,0.308654,6.788298,0.175245,1
rec_01870,2025-09-08 17:13:33,client_097,207.97.121.141,130.195.250.117,5876,443,TCP,534,5.3897,1,ddos,0,1,0,,3.9712,5.4152,0.6786,0.648006,6.333936,0.602212,1
rec_02359,2025-09-10 03:32:37,client_083,207.173.141.16,103.34.140.133,7883,3389,ICMP,70,1.754,1,benign,0,0,0,,4.0476,5.1122,0.1926,0.151636,4.26119,0.177913,1
rec_00845,2025-05-09 23:59:12,client_075,130.23.23.251,142.201.202.63,28760,443,UDP,894,1.2646,1,benign,0,0,0,,5.1221,5.2738,0.1266,0.333335,6.356784,0.179709,1
rec_02822,2025-06-17 23:44:14,client_061,57.92.81.234,48.205.225.114,61508,8080,TCP,158,4.1709,1,benign,0,0,0,,3.5086,3.0234,0.4865,0.482916,4.754686,0.61168,1
rec_01339,2025-07-18 23:37:04,client_036,20.237.2.88,128.148.54.55,27863,3306,TCP,180,3.9565,1,benign,0,0,0,,6.0249,6.2931,0.315,0.466838,5.490398,0.336391,1
rec_01989,2025-05-19 23:07:48,client_059,187.173.27.52,144.30.201.42,1912,3306,TCP,3651,5.7328,1,benign,0,0,0,,4.0776,2.7875,1.3444,1.292229,8.421604,1.316091,1
rec_02164,2025-09-14 03:12:23,client_096,211.83.198.237,220.148.198.136,45455,3389,UDP,226,5.4781,1,benign,0,0,0,,1.8406,2.2151,0.7295,0.590331,5.571452,0.966329,1
rec_02423,2025-06-02 00:51:11,client_078,8.244.48.85,244.124.117.130,41436,21,UDP,40,3.9214,1,benign,0,0,0,,2.4484,2.3982,0.724,0.398729,4.021341,0.51745,1
rec_02624,2025-03-26 12:48:13,client_031,173.234.242.137,17.137.109.64,44084,53,TCP,217,5.1913,0,benign,0,0,0,,2.3483,2.0119,1.0435,0.563067,5.360195,1.072621,0
rec_03636,2025-01-28 01:32:57,client_012,149.169.73.170,93.5.42.250,48484,443,TCP,1350,5.2242,1,benign,0,0,0,,2.2588,2.7406,1.0434,0.760088,7.072003,1.081819,1
rec_01379,2025-05-06 22:25:26,client_026,95.70.74.80,124.186.205.78,43547,3389,TCP,190,3.859,1,benign,0,0,0,,4.0538,5.6552,0.4007,0.422461,4.926084,0.201361,1
rec_00856,2025-02-23 01:18:17,client_091,140.190.146.94,23.30.171.247,35750,8080,TCP,196,4.527,1,data_exfiltration,0,1,0,,3.4107,4.5568,0.4743,0.500243,5.054777,0.556322,1
rec_01507,2025-03-21 05:43:12,client_062,31.112.47.134,110.32.138.219,36102,8080,TCP,1239,5.0848,1,benign,0,0,0,,5.0298,6.8204,0.806,0.760903,7.388673,0.787383,1
rec_00079,2025-09-07 10:29:59,client_070,141.155.6.17,146.151.84.134,3493,3389,ICMP,810,2.8194,0,zero_day_exploit,1,1,0,,1.8084,1.7673,2.1505,0.394967,7.062433,2.184894,0
rec_00945,2025-06-17 08:40:21,client_059,6.38.169.100,64.126.218.28,21056,80,TCP,2475,5.2848,1,benign,0,0,0,,5.1037,4.7964,1.0143,1.007489,7.65233,1.08337,1
rec_00200,2025-01-10 09:52:48,client_040,117.164.32.28,205.159.252.153,28894,5000,UDP,700,4.1448,1,benign,0,0,0,,3.3865,2.4573,0.6439,0.552108,6.386872,0.581867,1
rec_01587,2025-07-12 08:55:37,client_092,60.150.152.125,104.165.218.122,15286,443,TCP,959,5.2937,1,benign,0,0,0,,5.324,6.6535,0.6768,0.701798,7.165591,0.863912,1
rec_01502,2025-01-18 12:42:22,client_022,189.4.72.216,109.27.187.62,46300,443,TCP,1086,5.3547,1,benign,0,0,0,,7.3315,8.0252,1.1166,0.780206,7.287826,1.148974,1
rec_00802,2025-04-03 14:38:02,client_027,73.4.76.73,206.199.151.171,47180,5000,TCP,1121,5.2671,1,benign,0,0,0,,6.7301,7.8133,1.0964,0.757232,7.660406,1.08339,1
rec_02315,2025-09-11 13:21:32,client_095,165.199.148.98,180.134.97.156,51500,8080,UDP,912,1.8007,1,benign,0,0,0,,6.6906,7.1087,0.1858,0.413774,6.710009,0.105394,1
rec_01642,2025-08-19 22:55:42,client_043,245.253.129.60,141.191.210.218,5721,22,UDP,62,4.3899,1,benign,0,0,0,,3.384,4.3474,0.0606,0.435593,3.872793,0.080195,1
rec_03842,2025-08-30 04:44:00,client_010,150.26.83.236,66.229.132.202,42577,443,UDP,883,3.7854,1,benign,0,0,0,,5.2522,4.0229,0.6589,0.567449,6.871499,0.740332,1
rec_00232,2025-01-25 20:53:35,client_051,242.185.177.172,146.107.111.21,56841,3389,TCP,266,3.7712,1,benign,0,0,0,,0.7899,0.7416,0.3884,0.426324,5.642634,0.327285,1
rec_01310,2025-04-14 17:07:00,client_086,55.147.157.2,180.73.47.85,9021,8080,TCP,183,3.6277,0,benign,0,0,0,,0.6393,0.7131,0.8183,0.398347,5.295445,0.901965,1
rec_02501,2025-04-26 19:48:30,client_038,55.212.123.206,62.18.194.252,23227,443,ICMP,47,2.3042,1,benign,0,0,0,,1.0756,0.9787,0.0813,0.253033,4.074659,0.041748,1
rec_02640,2025-01-06 03:03:51,client_081,197.2.128.244,150.211.112.129,56474,3389,UDP,201,4.662,1,benign,0,0,0,,1.5239,1.553,0.7115,0.52457,5.158044,0.523856,1
rec_03659,2025-02-22 11:04:48,client_074,22.32.123.22,64.62.110.164,20124,3306,TCP,4639,5.9896,1,benign,0,0,0,,8.1965,8.5522,1.4571,1.546656,7.74539,1.3226,1
rec_02211,2025-08-16 13:23:27,client_007,11.8.183.224,169.187.60.113,46780,3389,TCP,654,5.0005,0,benign,0,0,0,,2.7912,3.4021,1.4012,0.618867,6.760344,1.433796,1
rec_01367,2025-02-27 17:28:16,client_009,251.21.229.184,236.123.164.54,18791,80,TCP,3452,6.2807,1,benign,0,0,0,,7.6055,9.0595,1.2215,1.305989,7.756465,1.023384,1
rec_02642,2025-07-01 07:00:45,client_015,155.31.169.164,98.238.232.70,59235,53,UDP,691,0.7135,1,backdoor_trigger,0,1,1,high_update_backdoor,61.5011,59.0969,0.8945,0.181157,6.484538,0.82085,1
rec_01512,2025-07-26 05:05:20,client_013,147.235.41.181,109.245.209.87,1707,5000,ICMP,55,3.0403,1,benign,0,0,0,,1.8476,2.1872,0.3085,0.343952,3.540954,0.388561,1
rec_03676,2025-08-15 06:30:21,client_025,204.25.189.41,69.151.34.124,47799,443,ICMP,895,2.5692,0,benign,0,0,0,,1.8973,2.4438,0.782,0.430656,7.117502,0.729048,1
rec_01144,2025-03-14 02:53:39,client_060,150.251.144.52,138.147.229.242,1680,53,UDP,1154,4.2442,1,benign,0,0,0,,7.0952,9.0767,0.7298,0.649866,7.28383,0.797931,1
rec_03425,2025-01-18 02:46:08,client_074,243.56.73.10,219.49.243.36,46900,80,TCP,3448,6.1383,1,benign,0,0,0,,4.3142,3.39,1.8411,1.289449,7.901129,1.811844,1
rec_00192,2025-08-22 01:40:27,client_004,69.227.141.138,18.103.70.119,50357,80,TCP,3475,6.6377,1,known_malware,0,1,0,,10.9568,11.4951,1.5309,1.357565,8.214746,1.476025,1
rec_00105,2025-08-09 00:16:41,client_025,165.49.52.33,245.205.121.90,16539,3306,UDP,682,3.5898,1,benign,0,0,0,,4.1004,3.1949,0.4748,0.459537,6.54269,0.497924,1
rec_02847,2025-01-15 05:20:07,client_061,33.5.210.240,21.197.199.192,47555,3306,TCP,115,3.4011,1,benign,0,0,0,,5.9404,5.6107,0.5334,0.416524,4.959686,0.684276,0
rec_03270,2025-07-01 23:42:03,client_007,13.125.172.234,157.87.26.165,36763,3389,TCP,1293,4.8795,1,benign,0,0,0,,4.9552,5.8692,1.3318,0.753934,7.90099,1.422057,1
rec_03685,2025-01-05 09:17:19,client_018,85.163.197.235,9.70.172.84,63304,443,UDP,64,4.3916,1,benign,0,0,0,,1.0971,0.7151,0.4325,0.472052,4.089669,0.427625,1
rec_01651,2025-09-03 10:04:12,client_005,138.219.143.139,149.100.55.186,41278,21,UDP,952,2.4484,1,benign,0,0,0,,3.743,5.184,0.6118,0.442527,6.51377,0.693033,1
rec_02457,2025-03-25 22:56:57,client_082,71.16.225.45,19.92.167.213,9896,443,TCP,1275,4.9861,1,benign,0,0,0,,2.1628,2.1633,0.8449,0.751054,6.905226,0.802132,1
rec_02890,2025-08-28 22:11:11,client_039,56.96.10.87,188.231.62.87,54288,53,TCP,3082,6.1849,1,benign,0,0,0,,4.6484,5.4994,1.2894,1.258846,7.285898,1.393617,1
rec_01518,2025-04-08 11:48:29,client_006,81.142.71.214,226.247.138.151,52778,8080,TCP,141,3.9156,1,benign,0,0,0,,4.3506,4.7402,0.4326,0.414447,5.383119,0.443878,1
rec_03118,2025-04-18 03:46:55,client_035,42.241.30.143,206.201.236.37,20596,8080,ICMP,714,1.6579,1,benign,0,0,0,,1.7406,1.5579,0.0,0.286815,6.820607,-0.008365,1
rec_03056,2025-03-15 08:05:56,client_059,169.79.60.205,60.2.36.198,40827,80,TCP,4286,6.1228,1,benign,0,0,0,,7.4143,7.5569,1.5963,1.460711,8.473092,1.610333,1
rec_02317,2025-04-30 07:51:25,client_068,31.127.215.19,235.81.73.220,43196,443,ICMP,72,3.4305,1,benign,0,0,0,,4.0261,4.0814,0.2417,0.400442,4.474939,0.040748,1
rec_01897,2025-02-22 23:23:53,client_002,151.174.52.138,22.17.212.148,64794,53,TCP,1066,4.6667,1,benign,0,0,0,,1.0632,0.9787,0.8094,0.687215,6.309392,0.708561,1
rec_01671,2025-02-08 15:50:16,client_023,156.81.156.147,86.165.116.167,8522,443,UDP,38,2.8674,1,benign,0,0,0,,3.5731,4.0374,0.3389,0.303419,3.571376,0.322866,1
rec_03415,2025-07-08 08:04:25,client_098,241.77.204.4,250.17.219.225,39176,8080,UDP,67,2.8843,1,benign,0,0,0,,2.2139,2.1924,0.142,0.270416,4.307383,0.008243,0
rec_01780,2025-04-09 21:58:30,client_063,78.161.87.21,43.105.228.227,24832,80,UDP,49,3.8231,1,benign,0,0,0,,1.3395,1.6659,0.1768,0.408841,4.270641,0.325831,1
rec_03755,2025-01-31 20:12:29,client_049,143.34.242.80,155.218.191.221,27694,8080,TCP,2238,6.1999,1,benign,0,0,0,,6.9226,6.7851,1.0449,1.050664,6.853734,0.972011,1
rec_03785,2025-05-10 15:02:27,client_100,170.200.125.230,167.65.75.130,13294,5000,UDP,781,2.26,1,benign,0,0,0,,4.2318,3.7975,0.6713,0.389777,6.838219,0.685992,1
rec_03463,2025-06-26 19:14:24,client_038,241.235.202.122,199.132.76.250,4392,53,UDP,31,3.0031,1,benign,0,0,0,,2.3523,2.9072,0.462,0.325463,3.110046,0.561268,1
rec_03234,2025-05-08 21:23:26,client_079,58.30.146.254,245.76.162.72,41542,443,TCP,4010,6.0255,1,benign,0,0,0,,3.6569,3.2905,1.5958,1.416308,8.18299,1.774796,1
rec_00995,2025-05-22 12:04:15,client_022,230.24.125.192,238.183.138.14,20536,80,TCP,1346,4.944,1,benign,0,0,0,,8.1143,8.7588,0.5269,0.779007,7.424538,0.613221,1
rec_00465,2025-03-07 23:00:48,client_002,25.147.39.119,206.127.246.87,36854,80,TCP,814,4.512,1,benign,0,0,0,,3.8422,3.2694,0.4003,0.61746,6.453135,0.557088,1
rec_01534,2025-02-22 03:49:14,client_049,69.181.182.170,244.247.96.44,65525,443,TCP,4588,6.0653,0,benign,0,0,0,,5.4504,5.2353,2.2145,1.495895,8.755266,2.355853,0
rec_03637,2025-07-23 12:23:00,client_069,42.2.196.136,17.111.72.104,5614,21,TCP,4075,5.7211,1,benign,0,0,0,,6.8629,4.342,1.8917,1.414159,8.242064,1.878501,1
rec_03089,2025-03-26 10:46:45,client_097,24.216.55.26,10.121.33.206,14257,443,TCP,1916,5.071,0,benign,0,0,0,,3.2507,3.1186,1.8375,0.917498,7.976743,1.824837,1
rec_02933,2025-05-07 02:57:14,client_028,254.186.173.200,124.4.169.173,55661,80,ICMP,32,2.5785,1,benign,0,0,0,,1.8457,2.0582,0.0656,0.231363,3.535738,0.116761,1
rec_01237,2025-01-22 06:57:13,client_059,197.169.234.77,185.54.220.46,5711,5000,TCP,4354,5.5905,1,benign,0,0,0,,4.1961,3.5645,1.86,1.388338,8.174197,1.809797,1
rec_02322,2025-04-07 11:48:20,client_088,192.174.103.121,135.247.181.145,38745,21,UDP,37,4.2961,1,benign,0,0,0,,1.8792,1.8988,0.544,0.44505,3.440274,0.434144,1
rec_03516,2025-06-22 06:36:39,client_033,104.81.197.127,219.82.190.234,20290,53,ICMP,84,1.8559,1,benign,0,0,0,,3.6327,5.3425,0.0,0.235641,3.99455,-0.164459,1
rec_00213,2025-05-03 19:36:57,client_080,90.85.17.80,232.21.143.128,5673,80,ICMP,672,3.1092,1,benign,0,0,0,,1.7536,1.1251,0.3865,0.496767,6.279441,0.355096,1
rec_01037,2025-07-18 04:14:42,client_094,134.107.49.73,159.190.136.158,43113,8080,TCP,3550,5.8952,1,benign,0,0,0,,9.382,7.848,1.395,1.304068,8.351081,1.508594,1
rec_03726,2025-04-15 00:25:14,client_087,138.118.224.23,178.9.239.118,40989,80,TCP,1536,5.2578,0,benign,0,0,0,,7.7591,6.8057,1.386,0.835477,7.299074,1.306623,1
rec_00901,2025-05-06 13:31:20,client_066,161.16.22.241,26.79.90.220,58531,8080,UDP,263,3.941,0,benign,0,0,0,,4.5781,4.9132,0.9378,0.439402,5.703232,0.949986,1
rec_02257,2025-02-15 02:56:46,client_048,200.127.109.119,221.6.39.11,10602,443,ICMP,57,2.514,1,benign,0,0,0,,2.3661,2.6352,0.3511,0.287598,3.879683,0.355631,1
rec_01553,2025-07-20 00:54:55,client_007,207.62.27.245,187.203.125.135,19996,80,TCP,1555,4.8134,1,benign,0,0,0,,8.9303,10.7737,0.6915,0.790243,7.033818,0.863595,1
rec_00742,2025-07-23 22:38:59,client_006,81.239.201.10,64.222.184.226,36300,80,UDP,201,3.5526,1,benign,0,0,0,,3.453,4.1613,0.266,0.383225,5.406107,0.338846,1
rec_03379,2025-07-28 10:12:42,client_023,6.21.190.225,131.226.18.207,11870,443,UDP,31,4.48,1,benign,0,0,0,,3.9091,3.2625,0.5278,0.469256,3.628405,0.484514,1
rec_03403,2025-05-11 05:45:48,client_041,230.178.38.103,189.219.5.143,48486,3306,UDP,194,4.3383,1,benign,0,0,0,,4.7547,6.175,0.1321,0.460017,5.080365,0.157252,1
rec_02571,2025-08-12 06:24:00,client_006,212.144.101.3,189.154.140.160,20389,443,UDP,252,3.9092,0,benign,0,0,0,,5.566,6.6602,1.0611,0.449143,5.094382,1.078542,1
rec_01207,2025-08-13 07:23:03,client_041,44.229.56.218,46.94.138.113,36563,443,TCP,245,3.3794,1,benign,0,0,0,,5.943,7.3411,0.5894,0.343258,5.478451,0.683749,1
rec_00510,2025-06-15 00:02:42,client_068,248.35.77.180,12.141.64.8,47176,80,ICMP,65,3.6514,1,benign,0,0,0,,1.5345,1.2062,0.2871,0.383856,3.912625,0.423963,1
rec_00598,2025-04-23 13:44:50,client_019,130.103.15.57,71.1.161.244,43444,3306,TCP,3824,6.2464,1,benign,0,0,0,,6.9461,5.765,1.6581,1.381258,8.687298,1.684954,1
rec_01703,2025-01-06 23:59:09,client_064,254.15.130.61,174.117.173.4,47982,443,TCP,2515,5.4663,1,benign,0,0,0,,5.5313,7.7811,0.8486,1.093229,7.757619,0.844204,1
rec_00982,2025-09-13 08:22:54,client_013,177.175.56.65,135.148.171.119,47726,8080,ICMP,73,3.3485,1,benign,0,0,0,,4.096,4.7449,0.3609,0.351318,4.198889,0.284094,1
rec_01770,2025-07-07 23:38:47,client_077,234.47.95.223,4.183.54.111,34801,8080,TCP,1645,4.815,0,benign,0,0,0,,5.0238,4.1485,1.275,0.793904,7.145531,1.373704,0
rec_03384,2025-07-10 06:27:00,client_003,68.185.10.66,14.187.164.18,18006,80,ICMP,70,3.1313,1,benign,0,0,0,,6.1921,7.8601,0.2104,0.334935,4.232705,0.361755,1
rec_00519,2025-01-31 01:31:20,client_025,237.77.183.119,17.150.83.45,33572,443,UDP,705,2.4907,1,benign,0,0,0,,4.4742,5.2033,0.0271,0.399397,6.624516,0.07271,1
rec_03575,2025-08-17 16:47:06,client_086,139.78.151.117,211.213.120.35,40191,21,UDP,289,4.6812,1,benign,0,0,0,,4.601,5.8239,0.8493,0.531388,5.56107,0.780981,1
rec_00768,2025-04-11 17:53:54,client_059,153.104.75.128,250.140.141.72,28140,80,TCP,3367,6.116,1,benign,0,0,0,,4.3993,4.3645,1.3597,1.292037,7.867893,1.352599,1
rec_03330,2025-07-31 14:42:41,client_087,93.236.203.134,15.62.78.243,57177,8080,TCP,822,4.7234,1,benign,0,0,0,,4.8627,5.0174,0.657,0.641891,7.081356,0.549075,1
rec_02645,2025-03-23 17:26:23,client_069,144.122.28.86,24.148.160.99,42377,3306,TCP,3505,6.0192,1,benign,0,0,0,,6.0091,4.2398,1.4934,1.306772,8.657444,1.518347,1
rec_00422,2025-04-06 02:35:16,client_040,151.141.69.4,53.112.159.240,40073,443,UDP,606,3.1551,1,benign,0,0,0,,5.1146,5.9995,0.4464,0.429019,6.491763,0.351917,1
rec_00124,2025-05-28 05:54:54,client_032,125.250.179.39,146.112.176.249,35056,3306,TCP,1196,4.7011,1,backdoor_trigger,0,1,1,high_update_backdoor,53.0715,62.4986,1.4769,0.701321,6.997471,1.459186,1
rec_02595,2025-02-12 22:39:48,client_098,203.240.244.113,95.153.66.10,7155,22,ICMP,73,3.2034,1,benign,0,0,0,,6.0501,7.0459,0.0655,0.308763,4.238835,-0.150084,1
rec_02003,2025-08-13 12:06:36,client_071,100.224.129.57,144.98.14.218,54074,8080,UDP,173,4.1183,1,benign,0,0,0,,1.6646,1.9366,0.3303,0.429424,5.254441,0.217823,1
rec_02656,2025-01-03 02:22:40,client_061,201.71.176.202,218.180.220.145,48521,5000,UDP,233,3.8916,1,benign,0,0,0,,2.6079,2.221,0.4971,0.442941,5.123467,0.560226,1
rec_00820,2025-07-12 08:09:13,client_008,76.15.82.92,48.240.250.226,43719,443,ICMP,50,2.8411,0,benign,0,0,0,,2.1627,2.3737,0.7777,0.299016,3.752194,0.86466,1
rec_00101,2025-05-02 12:35:46,client_058,70.125.151.91,47.88.63.154,42993,22,UDP,65,1.7027,1,benign,0,0,0,,2.1383,2.5271,0.135,0.240217,4.198678,0.077562,1
rec_03829,2025-05-04 15:55:44,client_063,44.82.64.122,55.214.207.229,38927,8080,UDP,62,2.8708,1,benign,0,0,0,,3.9106,4.4756,0.1185,0.29701,4.000277,0.131611,1
rec_01284,2025-08-09 04:12:05,client_015,125.102.137.204,93.129.94.56,39418,80,ICMP,847,3.9644,0,benign,0,0,0,,6.1816,7.9315,0.9172,0.565783,6.620036,0.938225,1
rec_03554,2025-06-06 03:15:23,client_034,95.18.41.147,26.218.128.11,10919,53,TCP,4353,5.7981,1,benign,0,0,0,,3.8959,4.7354,1.9789,1.475344,7.546113,1.922313,1
rec_02926,2025-07-06 22:21:05,client_004,20.82.162.247,161.3.104.87,26997,53,TCP,5229,6.0946,1,benign,0,0,0,,8.1085,9.5108,1.648,1.664075,7.778207,1.559838,1
rec_03359,2025-02-23 02:38:47,client_052,135.17.119.126,67.18.45.97,61068,80,TCP,1333,5.1227,1,benign,0,0,0,,9.0417,10.1915,0.826,0.768262,6.786423,0.919048,1
rec_01104,2025-07-23 21:19:37,client_065,150.203.161.160,244.36.29.180,26155,53,UDP,920,2.6392,1,benign,0,0,0,,1.2232,1.2864,0.2905,0.45573,6.526373,0.091747,1
rec_03539,2025-03-01 15:30:35,client_040,13.209.159.16,199.128.120.227,58179,443,UDP,865,1.5077,1,benign,0,0,0,,5.3106,6.6112,0.0,0.296083,6.488164,0.147425,1
rec_02829,2025-06-13 16:59:28,client_050,149.247.254.244,77.27.88.155,60186,8080,UDP,796,2.7582,1,benign,0,0,0,,6.5426,7.1542,0.2734,0.432341,6.711664,0.416625,0
rec_03077,2025-06-23 18:34:21,client_070,110.124.67.231,174.80.184.198,26712,8080,ICMP,766,2.1303,1,benign,0,0,0,,10.2376,7.9839,0.4723,0.31691,6.37227,0.543945,1
rec_01627,2025-08-06 19:50:15,client_093,175.3.211.156,202.127.65.130,39343,53,UDP,60,1.9734,1,benign,0,0,0,,2.3441,2.3967,0.0945,0.204355,3.747376,0.088764,1
rec_01551,2025-05-28 02:15:03,client_078,206.237.131.228,115.225.213.1,7792,1900,UDP,87,2.5389,1,benign,0,0,0,,1.6036,1.4375,0.3582,0.233686,4.483887,0.377894,1
rec_03186,2025-06-09 12:14:06,client_043,213.18.21.19,8.124.149.98,61942,443,ICMP,67,2.2685,1,benign,0,0,0,,2.5829,2.5162,0.2044,0.248277,4.296852,0.271925,1
rec_02964,2025-07-19 16:26:51,client_018,50.207.52.86,204.173.21.78,53150,53,ICMP,86,3.6588,0,benign,0,0,0,,1.8123,1.6664,0.9092,0.370373,4.421608,0.96777,1
rec_00983,2025-05-04 23:56:45,client_077,12.69.216.134,134.55.100.243,27326,22,TCP,1368,4.6816,1,benign,0,0,0,,6.5829,6.0539,0.5533,0.729156,7.476954,0.661419,0
rec_00457,2025-05-27 13:08:13,client_097,111.234.250.148,125.77.3.181,37243,80,TCP,848,5.22,0,benign,0,0,0,,7.6759,9.9746,1.3191,0.682026,7.150208,1.470261,1
rec_02855,2025-02-21 01:55:59,client_078,102.194.219.113,26.177.239.106,19190,443,ICMP,45,3.3568,1,benign,0,0,0,,1.4262,1.7838,0.3178,0.330357,3.768909,0.322163,1
rec_02845,2025-01-15 18:03:54,client_088,79.160.8.97,152.246.214.195,17490,80,ICMP,59,2.8464,1,benign,0,0,0,,4.7023,4.7304,0.3096,0.297947,4.312231,0.334888,1
rec_02721,2025-07-13 12:45:15,client_055,182.103.60.46,57.95.107.88,18335,80,UDP,851,4.6785,1,benign,0,0,0,,2.5787,2.9346,0.4816,0.652333,6.932426,0.538845,0
rec_00382,2025-04-13 06:53:10,client_032,171.228.240.17,217.160.211.88,43150,443,TCP,1170,4.9948,0,ddos,0,1,0,,7.6355,6.8474,1.7202,0.78241,6.620021,1.681092,1
rec_03586,2025-07-02 16:13:35,client_060,104.173.79.212,95.235.192.31,38120,443,ICMP,717,2.5391,1,benign,0,0,0,,1.7277,1.2952,0.0476,0.416247,6.362415,0.04712,1
rec_01750,2025-07-28 20:38:36,client_028,77.117.104.158,253.185.213.122,8570,8080,ICMP,32,3.1001,1,benign,0,0,0,,2.0105,1.5625,0.2244,0.330795,3.317685,0.293018,1
rec_03340,2025-01-26 06:05:06,client_046,171.206.131.174,62.145.171.30,41588,3306,TCP,157,3.4837,1,benign,0,0,0,,6.4535,5.2144,0.2427,0.373318,5.141693,0.34306,1
rec_01011,2025-04-01 11:28:24,client_059,105.230.150.117,156.215.164.113,54978,1900,TCP,3766,5.5972,1,benign,0,0,0,,5.9038,5.687,1.6792,1.299207,8.349025,1.568107,1
rec_02510,2025-06-27 04:43:04,client_045,124.149.92.97,35.239.110.65,61619,443,ICMP,634,3.104,1,benign,0,0,0,,6.5483,6.1534,0.2368,0.455412,5.370888,0.292187,1
rec_03840,2025-05-30 21:32:18,client_049,174.181.26.61,209.68.14.30,14289,8080,TCP,4112,5.8783,1,benign,0,0,0,,6.8381,7.1627,1.669,1.400522,8.557295,1.571494,1
rec_00663,2025-03-12 09:25:50,client_003,138.166.47.57,236.122.75.245,51009,3306,ICMP,127,3.0992,0,benign,0,0,0,,0.8569,0.7521,0.8239,0.345421,5.225782,0.686324,1
rec_03226,2025-04-28 16:31:33,client_029,8.183.66.205,84.70.148.20,62025,22,TCP,3401,5.7153,0,benign,0,0,0,,4.0684,4.8068,1.7709,1.246308,8.968586,1.816908,1
rec_02796,2025-07-09 12:30:01,client_091,235.75.31.92,182.195.97.51,43470,80,TCP,119,4.2785,1,benign,0,0,0,,6.179,5.6523,0.254,0.416063,4.928898,0.187904,1
rec_03485,2025-04-06 23:17:40,client_059,97.135.115.92,247.35.175.186,42462,1900,TCP,4121,6.0097,1,benign,0,0,0,,7.1949,4.373,1.7305,1.416832,8.300921,1.780091,1
rec_01660,2025-02-10 08:31:09,client_011,253.132.192.116,38.1.39.27,9535,8080,UDP,194,4.3838,1,benign,0,0,0,,2.439,2.0505,0.6001,0.502866,5.189247,0.680398,1
rec_03794,2025-05-13 04:47:37,client_066,184.177.42.151,100.234.32.62,59347,8080,TCP,217,4.116,1,benign,0,0,0,,1.2954,0.969,0.7115,0.439588,5.387998,0.543163,1
rec_03008,2025-04-24 04:05:38,client_029,46.163.29.12,137.19.140.155,29568,22,TCP,4543,5.9975,1,benign,0,0,0,,6.9543,6.4115,1.8064,1.503882,8.532353,1.815497,1
rec_02917,2025-04-04 18:47:53,client_038,165.136.129.220,79.237.93.191,4820,22,ICMP,40,2.4422,1,benign,0,0,0,,0.6053,0.7798,0.0,0.25364,3.421784,-0.044199,1
rec_02124,2025-04-07 21:54:56,client_026,109.74.66.168,81.13.134.186,15758,53,TCP,149,2.8374,1,benign,0,0,0,,2.1814,2.5635,0.4628,0.370156,4.513918,0.620536,1
rec_00846,2025-06-21 00:15:21,client_097,213.144.9.13,199.28.238.217,59006,80,TCP,1441,5.0473,1,benign,0,0,0,,6.3219,7.56,0.7889,0.820148,7.522182,0.734306,1
